You entered a buffer length of 10,,,,,,,,,,,,,,,,,,
RAW,-0.391357,0.614624,-0.021973, AVG ,-0.403015,0.766785,0.091113,,,,,,,,,,,
RAW,-0.398315,0.592773,-0.035156, AVG ,-0.407068,0.749048,0.065222,,,,,,,,,,,
RAW,-0.404907,0.571411,-0.042603, AVG ,-0.412732,0.73042,0.041968,,,,,,,,,,,
RAW,-0.415283,0.550659,-0.048096, AVG ,-0.419324,0.710998,0.021411,,,,,,,,,,,
RAW,-0.427612,0.531006,-0.050659, AVG ,-0.426196,0.690942,0.003894,,,,,,,,,,,
RAW,-0.458862,0.519775,-0.053955, AVG ,-0.435595,0.67085,-0.010937,,,,,,,,,,,
RAW,-0.501953,0.518433,-0.05603, AVG ,-0.449023,0.652429,-0.023718,,,,,,,,,,,
RAW,-0.54187,0.527954,-0.043945, AVG ,-0.466211,0.636926,-0.032971,,,,,,,,,,,
RAW,-0.566162,0.546143,-0.024658, AVG ,-0.485962,0.625098,-0.03822,,,,,,,,,,,
RAW,-0.578003,0.565796,0.000122, AVG ,-0.506469,0.61698,-0.038818,,,,,,,,,,,
RAW,-0.579224,0.586914,0.024536, AVG ,-0.526355,0.612549,-0.035242,,,,,,,,,,,
RAW,-0.566895,0.60437,0.055054, AVG ,-0.543909,0.611523,-0.027539,,,,,,,,,,,
RAW,-0.543091,0.619141,0.078857, AVG ,-0.558386,0.61416,-0.016138,,,,,,,,,,,
RAW,-0.506226,0.626587,0.10022, AVG ,-0.568518,0.619678,-0.001855,,,,,,,,,,,
RAW,-0.473145,0.634644,0.111694, AVG ,-0.574304,0.628076,0.014124,,,,,,,,,,,
RAW,-0.435181,0.643677,0.11853, AVG ,-0.575061,0.639343,0.031042,,,,,,,,,,,
RAW,-0.393311,0.658813,0.119141, AVG ,-0.568506,0.653247,0.048352,,,,,,,,,,,
RAW,-0.364136,0.675659,0.108643, AVG ,-0.554724,0.66897,0.064819,,,,,,,,,,,
RAW,-0.346802,0.688354,0.09436, AVG ,-0.535218,0.68501,0.07865,,,,,,,,,,,
RAW,-0.340332,0.701538,0.071411, AVG ,-0.512635,0.700549,0.088257,,,,,,,,,,,
RAW,-0.344727,0.716187,0.046387, AVG ,-0.489307,0.715588,0.092883,,,,,,,,,,,
RAW,-0.345459,0.731445,0.022217, AVG ,-0.465931,0.730042,0.092651,,,,,,,,,,,
RAW,-0.344238,0.747559,0.002197, AVG ,-0.443665,0.74436,0.087366,,,,,,,,,,,
RAW,-0.336792,0.764771,-0.007812, AVG ,-0.423035,0.758923,0.078699,,,,,,,,,,,
RAW,-0.324585,0.785034,-0.005859, AVG ,-0.404871,0.774768,0.068091,,,,,,,,,,,
RAW,-0.302368,0.802612,-0.000366, AVG ,-0.387793,0.791565,0.056885,,,,,,,,,,,
RAW,-0.275635,0.820679,0.012939, AVG ,-0.371838,0.809265,0.046326,,,,,,,,,,,
RAW,-0.246582,0.837036,0.026367, AVG ,-0.357166,0.827087,0.037048,,,,,,,,,,,
RAW,-0.227051,0.859253,0.04126, AVG ,-0.343457,0.845447,0.03031,,,,,,,,,,,
RAW,-0.218262,0.886963,0.052734, AVG ,-0.330603,0.865308,0.026148,,,,,,,,,,,
RAW,-0.201416,0.920898,0.063843, AVG ,-0.316711,0.887244,0.025391,,,,,,,,,,,
RAW,-0.178345,0.968872,0.074829, AVG ,-0.300073,0.912512,0.028235,,,,,,,,,,,
RAW,-0.152466,1,0.087891, AVG ,-0.280774,0.939368,0.034802,,,,,,,,,,,
RAW,-0.128052,1,0.099365, AVG ,-0.259155,0.964612,0.044519,,,,,,,,,,,
RAW,-0.106689,1,0.106323, AVG ,-0.236145,0.988135,0.055933,,,,,,,,,,,
RAW,-0.08313,1,0.11853, AVG ,-0.212,1.009631,0.068372,,,,,,,,,,,
RAW,-0.059082,1,0.124512, AVG ,-0.187671,1.02937,0.080859,,,,,,,,,,,
RAW,-0.039673,1,0.129761, AVG ,-0.164075,1.047302,0.092541,,,,,,,,,,,
RAW,-0.02063,1,0.126831, AVG ,-0.14148,1.063599,0.102588,,,,,,,,,,,
RAW,-0.000122,1,0.120483, AVG ,-0.118787,1.077673,0.11051,,,,,,,,,,,
RAW,0.009888,1,0.11145, AVG ,-0.095972,1.088977,0.116382,,,,,,,,,,,
RAW,0.01001,1,0.099487, AVG ,-0.074829,1.096887,0.119946,,,,,,,,,,,
RAW,0.007324,1,0.084351, AVG ,-0.056262,1.1,0.120898,,,,,,,,,,,
RAW,0.014648,1,0.080566, AVG ,-0.039551,1.1,0.120166,,,,,,,,,,,
RAW,0.023926,1,0.077148, AVG ,-0.024353,1.1,0.117944,,,,,,,,,,,
RAW,0.029053,1,0.06897, AVG ,-0.010779,1.1,0.114209,,,,,,,,,,,
