-0.002197,-0.000122,-0.000488,-0.004456,0.95532,0.253861,0,0,0,0
-0.002075,-0.000244,-0.000366,-0.005188,0.953732,0.249466,0,0,0,0
-0.001831,-0.000244,-0.000366,-0.002991,0.95593,0.249222,0,0,0,0
-0.001709,0,-0.000366,-0.005677,0.955075,0.252396,0,0,0,0
-0.001709,0.000122,-0.000366,-0.006653,0.956418,0.253861,0,0,0,0
-0.001831,0.000122,-0.000488,-0.006409,0.953122,0.254349,0,0,0,0
-0.001831,0,-0.000488,-0.006409,0.952512,0.254105,0,0,0,0
-0.001831,0,-0.000366,-0.00531,0.954465,0.252396,0,0,0,0
-0.001831,0,-0.000244,-0.005432,0.956662,0.255326,0,0,0,0
-0.001831,0,-0.000244,-0.003968,0.959104,0.257767,0,0,0,0
-0.001831,0,-0.000122,-0.003479,0.961301,0.257523,0,0,0,0
-0.001831,0.000122,-0.000244,-0.003113,0.966551,0.259843,0,0,0,0
-0.002197,0.000122,-0.000122,-0.004944,0.969603,0.256791,0,0,0,0
-0.002197,0,-0.000122,-0.007874,0.970823,0.25264,0,0,0,0
-0.001953,0,-0.000244,-0.003968,0.969358,0.251663,0,0,0,0
-0.001831,0,-0.000488,-0.004456,0.961912,0.2585,0,0,0,0
-0.002075,-0.000122,-0.00061,-0.004944,0.958372,0.254349,0,0,0,0
-0.001953,-0.000244,-0.00061,-0.008118,0.956418,0.253861,0,0,0,0
-0.001953,-0.000244,-0.00061,-0.005677,0.956174,0.253861,0,0,0,0
-0.001953,0,-0.000488,-0.004944,0.958616,0.254715,0,0,0,0
-0.001831,-0.000122,-0.000488,-0.004944,0.960813,0.253128,0,0,0,0
-0.001953,-0.000122,-0.000366,-0.003479,0.958616,0.255082,0,0,0,0
-0.001953,0,-0.000244,-0.004456,0.956907,0.256546,0,0,0,0
-0.001709,-0.000122,-0.000366,-0.006531,0.955686,0.251907,0,0,0,0
-0.001831,-0.000366,-0.000488,-0.004944,0.95007,0.254593,0,0,0,0
-0.001953,-0.000366,-0.000244,-0.005921,0.951291,0.255326,0,0,0,0
-0.001831,-0.000244,-0.000366,-0.005921,0.957883,0.252884,0,0,0,0
-0.001465,0,-0.000244,-0.004944,0.966795,0.254227,0,0,0,0
-0.001709,-0.000122,-0.000488,-0.002747,0.969114,0.251907,0,0,0,0
-0.001953,-0.000122,-0.000244,-0.002991,0.963743,0.256058,0,0,0,0
-0.002197,-0.000122,-0.000366,-0.005188,0.962522,0.250687,0,0,0,0
-0.002197,-0.000244,-0.000488,-0.006165,0.961545,0.249954,0,0,0,0
-0.002075,-0.000244,-0.000366,-0.003235,0.96179,0.252396,0,0,0,0
-0.001831,-0.000122,-0.000366,-0.003845,0.962888,0.25325,0,0,0,0
-0.001831,-0.000122,-0.000366,-0.002991,0.959592,0.250687,0,0,0,0
-0.001953,-0.000244,-0.00061,-0.005188,0.958372,0.254349,0,0,0,0
-0.001953,-0.000122,-0.00061,-0.004944,0.958372,0.254349,0,0,0,0
-0.001953,0,-0.000366,-0.00409,0.955197,0.251053,0,0,0,0
-0.001953,-0.000244,-0.000366,-0.002747,0.952023,0.253128,0,0,0,0
-0.001831,-0.000488,-0.000366,-0.002258,0.953977,0.255326,0,0,0,0
-0.001831,-0.000488,-0.000244,-0.003968,0.956907,0.253861,0,0,0,0
-0.001587,-0.000366,-0.000122,-0.005432,0.95886,0.255692,0,0,0,0
-0.001709,-0.000244,-0.000244,-0.003968,0.96301,0.260209,0,0,0,0
-0.001709,0,-0.000244,-0.002991,0.964475,0.257279,0,0,0,0
-0.001831,0.000122,-0.000244,-0.003968,0.964964,0.253128,0,0,0,0
-0.001953,0,-0.000244,-0.005432,0.96301,0.256791,0,0,0,0
-0.001831,0,-0.000244,-0.00177,0.961545,0.253617,0,0,0,0
-0.001831,0.000122,-0.000244,-0.001526,0.962766,0.252152,0,0,0,0
-0.001831,0.000122,-0.000244,-0.002258,0.961301,0.25557,0,0,0,0
-0.001587,0,-0.000366,-0.003723,0.962644,0.256546,0,0,0,0
-0.001953,-0.000244,-0.000366,-0.002014,0.965696,0.251419,0,0,0,0
-0.001953,-0.000122,-0.000366,-0.004212,0.964475,0.254593,0,0,0,0
-0.001953,0,-0.000366,-0.006165,0.961301,0.25557,0,0,0,0
-0.001831,0,-0.000366,-0.006775,0.956296,0.249466,0,0,0,0
-0.001953,-0.000122,-0.000488,-0.006897,0.949826,0.250198,0,0,0,0
-0.001953,-0.000244,-0.000366,-0.008118,0.952756,0.254349,0,0,0,0
-0.001953,-0.000244,-0.000366,-0.008851,0.956174,0.252884,0,0,0,0
-0.001831,0,-0.000244,-0.006043,0.957395,0.253495,0,0,0,0
-0.001709,-0.000122,-0.000244,-0.003479,0.959104,0.256546,0,0,0,0
-0.001709,-0.000122,-0.000244,-0.003968,0.963987,0.256791,0,0,0,0
-0.001587,-0.000122,-0.000244,-0.002991,0.961545,0.253617,0,0,0,0
-0.001587,0,-0.000244,-0.002625,0.957639,0.256424,0,0,0,0
-0.001831,0.000122,-0.000244,-0.005188,0.959348,0.251907,0,0,0,0
-0.001831,0.000122,-0.000244,-0.007386,0.959104,0.250198,0,0,0,0
-0.001709,0.000122,-0.000366,-0.004456,0.960081,0.253617,0,0,0,0
-0.001709,0,-0.000366,-0.005799,0.965208,0.256546,0,0,0,0
-0.001953,0,-0.000244,-0.002747,0.965696,0.254593,0,0,0,0
-0.002075,-0.000122,-0.000244,-0.005188,0.964964,0.255814,0,0,0,0
-0.001953,-0.000244,-0.000366,-0.004944,0.965208,0.257279,0,0,0,0
-0.001831,-0.000122,-0.000366,-0.002136,0.961668,0.25325,0,0,0,0
-0.001709,-0.000122,-0.000366,-0.004456,0.95593,0.254105,0,0,0,0
-0.001831,-0.000122,-0.000244,-0.003723,0.956174,0.25557,0,0,0,0
-0.001709,-0.000122,-0.000366,-0.004456,0.956174,0.252884,0,0,0,0
-0.001709,-0.000244,-0.000366,-0.004578,0.956174,0.25203,0,0,0,0
-0.001953,-0.000122,-0.000488,-0.005432,0.960813,0.253617,0,0,0,0
-0.001953,0,-0.000488,-0.004944,0.96179,0.252396,0,0,0,0
-0.001831,0.000122,-0.000366,-0.003968,0.963743,0.256058,0,0,0,0
-0.001831,-0.000122,-0.000366,-0.003357,0.960691,0.256058,0,0,0,0
-0.001953,-0.000244,-0.000366,-0.002991,0.960569,0.249954,0,0,0,0
-0.001831,-0.000122,-0.000366,-0.005677,0.956174,0.250931,0,0,0,0
-0.001831,-0.000122,-0.000366,-0.004944,0.955442,0.254837,0,0,0,0
-0.001831,-0.000122,-0.000244,-0.006409,0.960203,0.255936,0,0,0,0
-0.001831,-0.000244,-0.000366,-0.005432,0.963499,0.257279,0,0,0,0
-0.001709,-0.000366,-0.000488,-0.0047,0.96472,0.258744,0,0,0,0
-0.001709,0,-0.000488,-0.004944,0.964231,0.255326,0,0,0,0
-0.001831,0,-0.000366,-0.004822,0.959226,0.256058,0,0,0,0
-0.001953,-0.000122,-0.000244,-0.007142,0.956662,0.251907,0,0,0,0
-0.001831,-0.000122,-0.000122,-0.006531,0.958372,0.25557,0,0,0,0
-0.001831,-0.000122,-0.000122,-0.004212,0.961545,0.257035,0,0,0,0
-0.001831,0,-0.000366,-0.00177,0.962278,0.251663,0,0,0,0
-0.001709,0,-0.000244,-0.003723,0.959592,0.253128,0,0,0,0
-0.001831,0,-0.000122,-0.003968,0.957639,0.25557,0,0,0,0
-0.001831,0,0,-0.004456,0.955442,0.254349,0,0,0,0
-0.001831,-0.000122,-0.000122,-0.005677,0.956662,0.253617,0,0,0,0
-0.001831,-0.000244,-0.000244,-0.004456,0.959348,0.255204,0,0,0,0
-0.001953,-0.000122,-0.000244,-0.005188,0.964475,0.255082,0,0,0,0
-0.001953,0,-0.000244,-0.005188,0.965208,0.257523,0,0,0,0
-0.001831,-0.000122,-0.000244,-0.002136,0.962034,0.256302,0,0,0,0
-0.001953,-0.000122,-0.000366,-0.004212,0.958127,0.254837,0,0,0,0
