6,0.028871,0.121284,0.175609
10,0.04169,0.12165,0.191357
14,0.053653,0.121528,0.209669
18,0.063053,0.121284,0.227858
22,0.071965,0.12043,0.246292
26,0.078801,0.118843,0.265702
30,0.075993,0.117012,0.28731
34,0.075627,0.11225,0.306476
38,0.085638,0.103827,0.321003
42,0.102606,0.093695,0.333089
46,0.122627,0.08344,0.343832
50,0.144235,0.07404,0.352377
54,0.171092,0.066838,0.357016
58,0.188915,0.054752,0.359702
62,0.186108,0.0329,0.358115
66,0.174754,0.015443,0.348959
70,0.160349,0.005921,0.333089
74,0.142038,-0.000183,0.314533
78,0.118843,-0.00824,0.295367
82,0.096624,-0.016542,0.277544
86,0.075383,-0.024965,0.259354
90,0.054508,-0.035097,0.238967
94,0.038271,-0.045596,0.220656
98,0.027284,-0.054996,0.204541
102,0.021303,-0.062931,0.190991
106,0.018861,-0.069645,0.179393
110,0.018251,-0.075749,0.168406
114,0.018617,-0.0799,0.156931
118,0.019716,-0.081853,0.144113
122,0.020814,-0.081487,0.130196
126,0.02289,-0.078557,0.115425
130,0.026308,-0.073308,0.100531
134,0.031557,-0.065739,0.08576
138,0.038027,-0.055973,0.071355
142,0.044253,-0.044742,0.056583
146,0.04816,-0.032534,0.042056
150,0.049625,-0.019593,0.028261
154,0.049625,-0.006775,0.015077
158,0.048526,0.005188,0.002625
162,0.047793,0.015809,-0.007264
166,0.046939,0.025209,-0.016419
170,0.045718,0.034365,-0.025942
174,0.043277,0.041201,-0.035219
178,0.039614,0.046206,-0.044253
182,0.034365,0.049991,-0.052921
186,0.028017,0.052554,-0.060734
190,0.021425,0.054019,-0.067448
194,0.015199,0.054264,-0.073674
198,0.008851,0.053653,-0.079534
202,0.00238,0.052554,-0.085271
206,-0.0047,0.051578,-0.08991
210,-0.01117,0.050845,-0.093695
214,-0.016664,0.050113,-0.096258
218,-0.01996,0.04938,-0.096869
222,-0.019838,0.04877,-0.095648
226,-0.016786,0.048404,-0.093206
230,-0.012025,0.048038,-0.090154
234,-0.006287,0.047305,-0.087713
238,-0.001282,0.046817,-0.086004
242,0.003235,0.046084,-0.085149
