7,-0.02002,0.97998,0.220825
12,-0.016846,0.968262,0.217407
15,-0.014648,0.966309,0.220093
19,-0.015625,0.975342,0.224487
23,-0.016479,0.978271,0.226318
27,-0.018311,0.984375,0.224487
31,-0.017456,0.97937,0.223022
35,-0.015869,0.975464,0.223755
39,-0.016357,0.973267,0.220093
43,-0.016968,0.978149,0.222168
47,-0.016724,0.978149,0.214844
51,-0.014526,0.976807,0.22583
55,-0.02002,0.955078,0.210083
59,-0.011475,1,0.23584
63,-0.022095,0.956543,0.211792
67,-0.015503,0.991455,0.22583
71,-0.022583,0.978027,0.21936
75,-0.019287,0.965576,0.221436
79,-0.019531,0.994385,0.22522
83,-0.015259,0.960571,0.217896
87,-0.017944,0.987427,0.221924
91,-0.014038,0.971802,0.223633
95,-0.016235,0.977783,0.219849
99,-0.016846,0.974976,0.22168
103,-0.014038,0.980713,0.222046
107,-0.015991,0.974731,0.22168
111,-0.012573,0.983643,0.225342
115,-0.012939,0.975586,0.220703
119,-0.015259,0.974243,0.221558
123,-0.015747,0.974976,0.218994
127,-0.013672,0.974121,0.220703
131,-0.017822,0.979858,0.219727
135,-0.014404,0.976807,0.221802
139,-0.018311,0.979492,0.2229
143,-0.018433,0.970825,0.221802
147,-0.018188,0.97937,0.223511
151,-0.017334,0.977661,0.221191
155,-0.018433,0.979248,0.222778
159,-0.019287,0.974487,0.223511
163,-0.021606,0.976562,0.221558
167,-0.021362,0.971313,0.218872
171,-0.019897,0.979004,0.220825
175,-0.020508,0.980591,0.222412
179,-0.018799,0.978149,0.223999
183,-0.016846,0.978638,0.223633
187,-0.018311,0.97644,0.223877
191,-0.016724,0.972534,0.222412
195,-0.01709,0.973633,0.224243
199,-0.015991,0.977783,0.222168
203,-0.016357,0.978027,0.22168
207,-0.016479,0.978149,0.219116
211,-0.014893,0.97583,0.220581
215,-0.016235,0.978882,0.222168
219,-0.015137,0.980347,0.221924
223,-0.015503,0.976807,0.220825
227,-0.015381,0.975586,0.218384
231,-0.015503,0.975342,0.222534
235,-0.014893,0.976074,0.223267
239,-0.016479,0.977539,0.223633
243,-0.016724,0.980103,0.222046
247,-0.014893,0.981079,0.221436
251,-0.016968,0.97583,0.221802
255,-0.01709,0.976562,0.222046
259,-0.016479,0.978149,0.222656
263,-0.015381,0.974365,0.222412
267,-0.0177,0.977417,0.223511
271,-0.018555,0.977661,0.221802
275,-0.016479,0.974976,0.221802
279,-0.019775,0.979736,0.220947
283,-0.019531,0.976196,0.219849
287,-0.015625,0.97583,0.22229
291,-0.019287,0.97644,0.221558
295,-0.016724,0.977661,0.223877
299,-0.020386,0.97583,0.223511
303,-0.019043,0.974976,0.221802
307,-0.0177,0.978027,0.221558
311,-0.017944,0.975708,0.219971
315,-0.018921,0.976562,0.224365
